date,flight_id,route,aircraft_type,scheduled_hour,crew_duty_hours,weather_forecast_18h,weather_actual,atc_slot_delay_min,delayed
2026-07-24,CZ3106,PVG-CKG,A320,11,8.4,-0.87,-1.11,0,0
2024-09-27,CZ3053,PVG-SZX,B787,16,7.6,-0.94,-0.7,0,0
2026-01-19,CZ3013,PVG-HGH,A330,6,8.2,-0.45,-1.77,0,0
2026-01-15,CZ3108,PVG-HGH,A330,10,6.0,1.93,3.0,5,0
2026-01-16,CZ3119,PVG-CTU,A321,8,10.2,0.74,1.36,0,0
2025-11-19,CZ3083,PVG-CSX,A330,17,5.1,-0.02,-2.63,33,1
2024-11-02,CZ3074,PVG-NKG,A321,13,5.1,1.38,2.19,0,0
2024-09-10,CZ3045,PVG-CAN,A330,10,6.7,0.05,-0.06,0,0
2025-06-23,CZ3056,PVG-WUH,A330,7,6.5,0.47,-0.72,0,0
2026-08-05,CZ3002,PVG-URC,A330,12,6.1,-0.12,-2.07,0,0
2025-05-12,CZ3045,PVG-KMG,B787,13,6.8,-1.13,-2.33,0,0
2025-03-09,CZ3040,PVG-SZX,A321,10,10.1,0.43,2.47,0,0
2026-07-13,CZ3099,PVG-CKG,A320,16,8.1,1.2,-0.03,0,0
2025-02-15,CZ3036,PVG-PEK,B737,16,7.5,0.86,0.51,12,1
2024-09-19,CZ3051,PVG-TSN,B737,8,6.7,0.04,1.81,0,0
2025-09-15,CZ3038,PVG-KMG,B787,19,,0.41,-0.21,4,0
2026-03-08,CZ3086,PVG-HGH,B787,16,4.0,-0.76,-0.36,0,0
2024-10-21,CZ3005,PVG-CTU,B787,16,10.7,-0.17,-0.38,0,0
2026-07-10,CZ3009,PVG-TSN,A321,10,4.2,-0.06,0.01,0,0
2025-07-10,CZ3064,PVG-SZX,A330,13,9.8,0.16,0.99,0,0
2025-08-14,CZ3074,PVG-PEK,B787,17,6.5,-0.02,-0.09,43,1
2026-03-01,CZ3029,PVG-CKG,B787,9,8.5,-0.74,-0.2,0,0
2024-10-23,CZ3112,PVG-KMG,B787,18,7.9,0.33,-0.9,0,0
2026-07-04,CZ3028,PVG-CAN,A320,7,7.3,0.45,-0.23,0,0
2026-04-02,CZ3088,PVG-CTU,B787,11,7.4,-1.1,-3.0,5,0
2025-09-11,CZ3117,PVG-PEK,B737,17,8.6,-0.32,0.79,0,0
2026-08-19,CZ3109,PVG-KMG,A320,8,9.4,2.42,3.0,0,0
2024-12-05,CZ3070,PVG-KMG,B737,12,10.0,-0.62,-0.1,2,0
2024-10-30,CZ3086,PVG-XIY,A321,8,9.3,0.49,0.86,0,0
2025-12-04,CZ3067,PVG-WUH,A321,10,9.4,0.82,-1.46,4,0
2026-06-17,CZ3108,PVG-TSN,A330,16,7.6,-1.49,0.11,0,0
2026-03-17,CZ3049,PVG-SZX,B737,8,9.9,-1.07,-0.8,0,0
2025-04-08,CZ3095,PVG-KMG,A330,11,6.5,0.25,-0.02,0,0
2025-11-22,CZ3109,PVG-CAN,A330,17,6.3,0.3,-0.81,24,1
2025-02-02,CZ3084,PVG-CSX,A330,13,6.0,-0.15,0.48,0,0
2025-03-17,CZ3082,PVG-WUH,B737,12,6.6,0.73,0.63,0,0
2025-07-20,CZ3100,PVG-NKG,A321,6,9.9,0.3,1.82,32,1
2026-01-31,CZ3024,PVG-KMG,A320,18,6.4,0.16,-0.85,0,0
2026-04-28,CZ3085,PVG-SZX,B787,16,5.1,0.03,-2.24,0,0
2025-03-29,CZ3014,PVG-CSX,A321,11,6.3,-0.62,0.56,0,0
2025-06-25,CZ3033,PVG-CTU,B787,12,7.5,1.68,2.09,0,0
2024-09-14,CZ3029,PVG-NKG,A330,17,11.2,0.49,-1.67,0,0
2025-12-12,CZ3045,PVG-CAN,B787,10,8.4,-0.18,0.33,0,0
2026-03-23,CZ3034,PVG-CSX,B737,6,6.1,0.18,0.97,0,0
2025-06-02,CZ3054,PVG-XIY,A320,20,8.1,-0.79,-1.24,0,0
2025-09-22,CZ3047,PVG-CTU,B737,15,10.6,0.8,0.46,0,0
2025-05-11,CZ3006,PVG-KMG,B737,20,5.2,0.42,0.29,0,0
2024-11-30,CZ3084,PVG-CKG,A330,14,12.5,-2.43,-2.3,0,0
2025-02-03,CZ3020,PVG-WUH,B787,10,1.8,-0.33,0.08,4,0
2025-11-20,CZ3047,PVG-PEK,A321,10,13.0,-0.44,-1.31,0,0
2025-12-22,CZ3078,PVG-CSX,B737,17,8.9,-0.84,-1.72,5,0
2026-02-25,CZ3015,PVG-PEK,A321,10,4.0,0.57,1.96,0,0
2026-08-22,CZ3004,PVG-URC,B787,18,,-1.09,-1.38,0,0
2024-10-31,CZ3052,PVG-NKG,B737,16,6.5,-1.45,-1.69,0,0
2024-11-15,CZ3026,PVG-SZX,A330,18,7.4,-0.93,-0.83,1,0
2025-06-16,CZ3079,PVG-PEK,B787,11,8.2,-0.92,-1.09,1,0
2025-10-29,CZ3026,PVG-XIY,B787,17,6.2,0.47,2.52,29,1
2026-07-21,CZ3029,PVG-PEK,B737,12,5.4,-1.47,-2.42,0,0
2026-04-27,CZ3068,PVG-PEK,A330,15,9.2,-0.32,0.93,33,1
2024-12-24,CZ3101,PVG-WUH,A330,8,7.5,-1.51,-1.81,0,0
2026-02-24,CZ3014,PVG-XIY,B737,7,8.2,1.03,0.71,0,0
2025-03-20,CZ3036,PVG-NKG,B737,7,7.5,-0.53,0.26,0,0
2026-03-27,CZ3079,PVG-SZX,A330,14,9.3,-0.24,-0.68,1,0
2026-03-26,CZ3033,PVG-XIY,A330,17,8.4,-1.81,-1.61,0,0
2025-05-18,CZ3104,PVG-NKG,A330,8,8.8,0.12,0.15,0,0
2026-06-01,CZ3097,PVG-SZX,B737,16,6.6,-2.47,-2.34,0,0
2026-01-21,CZ3065,PVG-TSN,A321,17,7.6,-0.64,-0.65,0,0
2026-06-16,CZ3100,PVG-WUH,A321,7,10.5,0.8,0.59,0,0
2024-12-05,CZ3080,PVG-CTU,A320,18,5.8,-0.83,0.61,0,0
2026-07-04,CZ3032,PVG-XIY,A320,11,6.9,-2.36,-0.31,0,0
2026-06-06,CZ3022,PVG-PEK,B787,17,10.7,1.93,0.8,0,0
2025-11-06,CZ3086,PVG-TSN,A321,7,6.7,0.53,1.14,0,0
2025-02-03,CZ3070,PVG-KMG,A320,14,9.1,-0.49,-1.12,0,0
2025-03-30,CZ3020,PVG-XIY,B787,10,,-0.6,-0.93,0,0
2024-10-05,CZ3063,PVG-TSN,A330,6,7.3,1.43,0.75,0,0
2025-01-06,CZ3036,PVG-SZX,B737,11,6.9,1.29,1.91,0,0
2025-06-11,CZ3038,PVG-CSX,A320,21,9.0,-0.6,-1.55,4,0
2026-06-30,CZ3059,PVG-CTU,A330,11,9.5,-1.21,-0.82,0,0
2026-05-25,CZ3113,PVG-XIY,A320,7,7.6,-0.83,-0.41,0,0
2026-05-06,CZ3036,PVG-PEK,A321,14,5.1,-0.72,-0.32,0,0
2025-05-10,CZ3095,PVG-CAN,B787,10,5.3,0.86,-0.51,4,0
2025-08-03,CZ3068,PVG-SZX,B787,10,,-1.33,-3.0,0,0
2025-07-14,CZ3076,PVG-TSN,A320,11,6.5,-0.55,1.4,0,0
2026-03-28,CZ3002,PVG-PEK,A330,12,7.7,-0.59,-1.93,0,0
2026-05-08,CZ3037,PVG-TSN,B787,17,8.3,1.24,0.47,32,1
2026-06-27,CZ3080,PVG-KMG,A321,17,6.6,2.24,1.83,4,0
2026-04-20,CZ3073,PVG-PEK,A321,16,8.8,-0.96,-1.17,0,0
2025-12-11,CZ3115,PVG-CKG,A321,8,8.8,0.21,-0.01,0,0
2024-10-21,CZ3107,PVG-XIY,A321,9,8.1,-0.91,-0.56,0,0
2025-07-09,CZ3039,PVG-PEK,A321,14,12.2,0.64,0.32,49,1
2026-03-28,CZ3067,PVG-KMG,A321,19,9.6,0.59,0.69,0,0
2025-12-25,CZ3105,PVG-CAN,A330,15,3.9,-1.02,-1.5,0,0
2025-12-18,CZ3070,PVG-CAN,A321,16,10.0,-0.79,-1.84,0,0
2026-06-03,CZ3086,PVG-CKG,B787,15,9.9,-0.44,0.97,0,0
2026-01-14,CZ3020,PVG-WUH,A321,11,6.1,0.46,0.59,0,0
2025-12-03,CZ3101,PVG-XIY,A320,7,10.3,1.44,1.75,0,0
2026-05-12,CZ3013,PVG-TSN,A320,21,4.2,-1.37,-1.89,0,0
2025-02-06,CZ3002,PVG-WUH,A320,14,3.3,-0.81,-1.01,0,0
2026-03-18,CZ3103,PVG-SZX,A330,11,4.3,1.24,1.41,0,0
2026-04-15,CZ3022,PVG-SZX,A330,12,4.7,1.2,2.34,5,0
2025-04-06,CZ3062,PVG-CAN,B737,19,7.7,-0.01,0.64,0,0
2025-01-27,CZ3105,PVG-HGH,B787,17,5.1,-0.28,0.62,0,0
2025-10-04,CZ3016,PVG-CKG,A330,15,6.6,1.8,1.32,34,1
2024-10-05,CZ3014,PVG-NKG,A320,11,6.0,-0.72,-0.43,0,0
2025-08-30,CZ3060,PVG-NKG,A330,10,4.4,1.0,1.38,0,0
2025-02-14,CZ3001,PVG-CKG,A330,7,9.6,0.27,0.56,0,0
2025-05-09,CZ3115,PVG-PEK,A321,10,10.2,0.1,-1.34,0,0
2025-12-06,CZ3091,PVG-CAN,A320,14,4.9,0.1,0.3,0,0
2024-09-26,CZ3014,PVG-CSX,A320,14,6.4,0.15,0.69,0,0
2025-04-11,CZ3112,PVG-XIY,A330,9,10.7,0.74,0.53,0,0
2025-10-31,CZ3028,PVG-HGH,A330,15,5.9,1.37,1.15,0,0
2026-04-04,CZ3013,PVG-SZX,B737,11,7.0,-0.31,1.69,3,0
2026-02-21,CZ3088,PVG-SZX,A321,9,6.6,-0.05,1.08,0,0
2026-02-11,CZ3100,PVG-CSX,B787,15,,-2.46,-2.08,0,0
2025-09-10,CZ3058,PVG-CAN,B737,9,7.1,-1.12,0.39,0,0
2025-03-17,CZ3061,PVG-NKG,B787,11,8.7,0.07,0.97,2,0
2025-05-06,CZ3078,PVG-CSX,B787,8,6.2,0.52,-0.21,0,0
2025-01-24,CZ3049,PVG-WUH,A330,10,4.1,0.26,0.6,0,0
2025-06-02,CZ3055,PVG-WUH,B737,16,7.7,-1.53,-2.5,0,0
2026-02-26,CZ3017,PVG-CKG,A330,8,5.6,-0.04,0.67,0,0
2024-10-11,CZ3026,PVG-SZX,A330,14,10.3,-0.42,1.15,0,0
2026-06-18,CZ3035,PVG-HGH,A320,9,4.7,-0.04,0.23,0,0
2026-07-30,CZ3011,PVG-CSX,B737,10,11.0,1.32,2.63,47,1
2025-09-17,CZ3079,PVG-CAN,A320,17,8.3,-0.79,-0.98,0,0
2024-12-30,CZ3042,PVG-NKG,A330,14,5.5,-0.76,0.19,0,0
2024-10-30,CZ3061,PVG-SZX,B737,9,9.5,-1.97,-2.53,0,0
2025-11-09,CZ3032,PVG-WUH,A320,19,8.0,0.85,2.19,0,0
2025-08-07,CZ3072,PVG-TSN,B787,9,3.6,-0.01,0.24,0,0
2024-09-30,CZ3044,PVG-SZX,B737,15,7.1,0.37,1.47,0,0
2025-03-26,CZ3042,PVG-CSX,A321,15,6.5,-0.45,-0.77,0,0
2025-04-04,CZ3058,PVG-CSX,B737,7,8.7,-0.36,0.39,0,0
2026-07-01,CZ3027,PVG-CKG,A320,16,8.9,-1.12,-0.39,4,0
2025-10-14,CZ3093,PVG-CTU,A320,14,6.9,-1.58,-1.39,0,0
2024-10-13,CZ3119,PVG-CKG,A321,10,5.4,0.69,-0.09,52,1
2025-11-20,CZ3094,PVG-NKG,A320,14,7.8,-2.43,-2.16,0,0
2025-08-21,CZ3057,PVG-CTU,B787,17,6.8,-1.0,-0.31,0,0
2026-06-22,CZ3056,PVG-CAN,A321,13,6.8,0.8,-0.56,3,0
2024-12-13,CZ3064,PVG-CTU,A320,18,5.3,-0.2,0.4,0,0
2025-01-30,CZ3099,PVG-HGH,A320,17,8.0,1.01,-0.43,0,0
2026-02-17,CZ3088,PVG-NKG,B737,7,7.0,-0.51,1.26,0,0
2026-07-20,CZ3081,PVG-CAN,A330,13,5.5,-1.34,-0.44,0,0
2026-07-05,CZ3118,PVG-KMG,A321,8,5.9,-0.84,-1.55,0,0
2025-08-18,CZ3115,PVG-XIY,B787,13,5.8,-0.69,-1.11,0,0
2026-08-30,CZ3005,PVG-URC,B787,14,6.7,-0.67,-0.97,0,0
2026-04-17,CZ3061,PVG-NKG,A320,18,6.8,0.7,0.89,0,0
2026-06-29,CZ3020,PVG-CTU,B737,18,7.7,-0.16,0.74,0,0
2025-12-02,CZ3087,PVG-HGH,B787,18,,0.56,0.89,0,0
2025-08-25,CZ3105,PVG-CKG,A320,20,5.3,0.64,-0.77,0,0
2026-01-16,CZ3084,PVG-WUH,B737,6,7.6,-0.55,-0.66,0,0
2025-11-30,CZ3060,PVG-CKG,A320,16,7.1,0.22,-0.29,0,0
2026-03-25,CZ3117,PVG-TSN,A321,16,8.0,-1.27,-1.35,3,0
2026-01-17,CZ3111,PVG-NKG,B737,7,5.0,-1.0,-0.06,0,0
2026-08-24,CZ3057,PVG-WUH,A320,9,5.4,1.05,0.62,3,0
2024-09-03,CZ3068,PVG-CTU,A320,20,6.6,1.73,0.92,0,0
2026-06-14,CZ3089,PVG-NKG,B787,18,8.0,-2.64,-2.66,0,0
2026-04-23,CZ3103,PVG-CTU,B737,8,4.6,2.29,2.39,40,1
2025-05-19,CZ3046,PVG-CKG,A330,12,4.4,0.98,1.08,14,1
2025-06-13,CZ3056,PVG-CSX,B787,14,6.6,0.05,-0.19,1,0
2024-12-10,CZ3061,PVG-WUH,A321,8,9.0,0.6,0.61,3,0
2024-12-19,CZ3038,PVG-NKG,A321,11,3.9,0.63,0.58,0,0
2025-09-23,CZ3077,PVG-CKG,B787,17,8.3,0.44,2.02,0,1
2025-12-25,CZ3115,PVG-KMG,A320,12,6.8,-0.13,-1.69,0,0
2024-11-08,CZ3018,PVG-CAN,B787,16,7.7,-0.43,-0.07,0,0
2024-12-21,CZ3031,PVG-HGH,B787,8,,-0.84,-1.35,0,0
2025-01-26,CZ3107,PVG-NKG,B737,20,10.9,-0.57,-2.28,0,0
2026-05-27,CZ3016,PVG-TSN,B787,8,11.2,-0.99,-1.5,0,0
2025-09-26,CZ3055,PVG-WUH,A321,21,9.9,-0.3,0.68,4,0
2025-12-13,CZ3119,PVG-NKG,B787,17,11.4,0.47,0.14,0,0
2026-01-31,CZ3066,PVG-WUH,B787,22,8.3,-0.84,-2.4,0,0
2026-03-28,CZ3043,PVG-KMG,B737,17,6.2,1.05,1.27,7,1
2025-12-11,CZ3054,PVG-XIY,B737,18,4.9,2.19,1.94,0,0
2024-10-04,CZ3071,PVG-NKG,B787,12,7.0,0.77,1.38,0,0
2026-05-12,CZ3108,PVG-CAN,A330,14,6.6,1.42,0.3,0,0
2025-09-26,CZ3103,PVG-XIY,B787,17,8.8,0.36,-0.02,0,0
2024-09-15,CZ3060,PVG-SZX,A320,13,7.9,-0.74,0.47,0,0
2026-07-31,CZ3064,PVG-SZX,B787,16,,-1.27,-0.89,0,0
2025-05-06,CZ3054,PVG-HGH,A320,20,9.2,0.42,0.36,0,0
2025-10-06,CZ3101,PVG-WUH,A321,12,7.9,-0.31,-0.59,0,0
2026-01-04,CZ3098,PVG-HGH,A321,10,8.6,0.53,-0.25,0,0
2026-06-20,CZ3110,PVG-WUH,A321,14,11.7,1.13,1.25,26,1
2024-12-08,CZ3064,PVG-TSN,A320,10,7.9,0.58,0.19,3,0
2025-06-26,CZ3011,PVG-PEK,B787,16,7.9,1.09,2.42,7,1
2024-11-14,CZ3019,PVG-NKG,B737,11,8.8,-1.8,-1.71,0,0
2026-05-13,CZ3098,PVG-NKG,A320,22,8.0,0.48,0.97,0,0
2026-02-25,CZ3055,PVG-PEK,A330,10,7.5,-1.02,-1.0,36,1
2026-06-27,CZ3027,PVG-NKG,B737,8,9.9,-1.56,-1.0,0,0
2026-03-04,CZ3015,PVG-WUH,A321,7,5.7,0.71,0.21,5,0
2024-10-01,CZ3083,PVG-CAN,A320,16,6.2,-1.63,-1.23,0,0
2025-09-25,CZ3023,PVG-HGH,A320,16,13.0,-0.15,-0.86,0,0
2026-06-01,CZ3005,PVG-NKG,A330,18,6.3,2.9,3.0,0,0
2024-11-08,CZ3067,PVG-CKG,A320,9,9.1,-0.24,0.2,0,0
2025-05-01,CZ3040,PVG-CAN,A330,16,8.0,-0.79,-1.33,0,0
2025-04-25,CZ3119,PVG-XIY,B737,17,7.8,-1.09,-0.97,0,0
2025-04-07,CZ3035,PVG-KMG,A321,9,4.5,1.87,2.32,0,0
2025-09-03,CZ3092,PVG-KMG,A321,13,2.7,0.44,-0.78,0,0
2024-09-13,CZ3063,PVG-WUH,A330,6,7.1,0.7,1.17,0,0
2026-07-23,CZ3031,PVG-CKG,B737,7,8.6,0.85,1.53,0,0
2026-04-01,CZ3035,PVG-CSX,B787,9,8.5,-1.14,-0.26,0,0
2026-03-21,CZ3033,PVG-TSN,A321,9,4.9,0.7,2.24,0,0
2024-09-17,CZ3056,PVG-TSN,A321,14,8.2,0.74,0.42,0,0
2025-08-30,CZ3046,PVG-WUH,A321,16,6.9,-1.47,-2.13,0,0
2026-08-10,CZ3041,PVG-HGH,A321,9,7.3,-0.75,-0.63,0,0
2025-06-09,CZ3104,PVG-CSX,B737,9,7.1,0.63,0.95,0,0
2026-06-27,CZ3077,PVG-HGH,A320,17,6.3,-0.39,-1.86,0,0
2025-10-14,CZ3064,PVG-KMG,B787,14,6.0,0.05,-0.85,0,0
2026-03-05,CZ3035,PVG-NKG,B737,21,9.1,-0.07,-0.39,0,0
2025-11-25,CZ3016,PVG-SZX,A330,11,5.1,0.23,1.73,0,0
2025-03-12,CZ3001,PVG-CKG,A330,17,9.9,1.02,1.05,0,0
2026-02-14,CZ3100,PVG-PEK,B737,14,6.6,0.77,0.22,21,1
2025-06-15,CZ3017,PVG-HGH,A320,15,9.8,0.45,-0.43,0,0
2026-01-08,CZ3029,PVG-HGH,A330,18,10.4,-0.71,-2.01,0,0
2026-03-20,CZ3037,PVG-PEK,A321,16,5.7,0.74,0.75,0,0
2024-11-12,CZ3093,PVG-HGH,A321,10,4.0,-0.73,-0.68,5,0
2025-12-16,CZ3026,PVG-WUH,B737,10,8.2,0.5,-0.68,0,0
2026-02-25,CZ3013,PVG-PEK,A330,14,8.2,0.83,1.07,27,1
2025-11-30,CZ3027,PVG-WUH,B737,8,6.0,0.96,1.18,5,0
2026-02-01,CZ3018,PVG-TSN,B787,12,,-0.42,-1.8,0,0
2024-10-04,CZ3092,PVG-XIY,A321,21,9.3,2.22,2.33,33,1
2024-12-01,CZ3020,PVG-NKG,A321,7,9.4,-1.3,-1.38,0,0
2026-05-15,CZ3068,PVG-CAN,B737,18,8.9,2.57,2.71,39,1
2025-04-15,CZ3119,PVG-SZX,B787,10,,0.28,0.92,0,0
2026-01-26,CZ3030,PVG-CTU,A321,18,7.3,-0.17,1.11,0,0
2026-04-26,CZ3030,PVG-CAN,A320,10,8.3,0.4,0.52,0,0
2025-04-06,CZ3045,PVG-CAN,B787,7,6.1,-1.21,0.89,19,1
2025-02-06,CZ3047,PVG-HGH,A330,7,10.7,0.94,1.41,0,0
2025-11-16,CZ3007,PVG-CSX,A321,18,9.8,-1.84,-2.28,0,0
2026-01-08,CZ3101,PVG-HGH,B787,14,9.2,0.29,1.22,0,0
2026-03-22,CZ3058,PVG-CSX,A321,19,6.7,1.44,1.44,0,0
2026-08-22,CZ3110,PVG-CKG,A320,9,8.3,0.74,0.74,4,0
2025-08-23,CZ3051,PVG-PEK,A320,20,8.1,0.28,-0.69,0,0
2026-03-27,CZ3070,PVG-SZX,A320,10,9.0,0.42,0.95,0,0
2026-07-01,CZ3113,PVG-CKG,B787,16,8.3,-1.03,-1.71,0,0
2024-10-31,CZ3065,PVG-PEK,A321,7,10.1,-0.44,-2.02,0,0
2026-04-16,CZ3057,PVG-SZX,A321,15,7.3,-0.07,-0.87,0,0
2025-06-30,CZ3110,PVG-NKG,A321,19,6.8,-0.99,-2.03,0,0
2024-11-20,CZ3049,PVG-CAN,B787,21,7.3,-0.34,-1.03,0,0
2025-08-18,CZ3016,PVG-SZX,A330,18,12.9,-1.53,-1.8,0,0
2025-06-26,CZ3019,PVG-CAN,A321,9,9.2,-0.63,-1.83,0,0
2024-10-29,CZ3068,PVG-WUH,A321,9,6.1,2.38,1.15,0,0
2026-04-04,CZ3085,PVG-WUH,A330,17,6.2,-0.41,-0.45,0,0
2025-12-12,CZ3025,PVG-WUH,B787,12,,-0.16,-1.99,0,0
2024-11-26,CZ3108,PVG-CSX,A321,15,7.6,-0.31,-0.91,0,0
2025-07-12,CZ3072,PVG-CTU,A321,19,3.2,0.38,0.32,3,0
2024-10-17,CZ3114,PVG-KMG,A330,13,5.9,0.12,-0.88,0,0
2026-02-01,CZ3011,PVG-CAN,A320,17,6.7,-0.78,-2.69,1,0
2026-01-15,CZ3060,PVG-CAN,B787,17,9.2,0.64,2.3,0,0
2025-03-18,CZ3051,PVG-CAN,A320,16,7.5,2.26,2.62,35,1
2024-10-13,CZ3002,PVG-WUH,A320,14,9.4,-1.03,-0.92,0,0
2025-06-05,CZ3010,PVG-WUH,B737,14,10.7,-1.46,-2.16,0,0
2026-07-28,CZ3030,PVG-CSX,A320,19,8.8,0.17,-0.14,5,0
2025-12-24,CZ3101,PVG-XIY,A320,6,6.8,-0.2,0.63,3,0
2026-05-24,CZ3009,PVG-TSN,B787,8,6.3,-0.46,1.59,0,0
2026-02-22,CZ3070,PVG-KMG,A330,9,1.6,0.42,0.78,0,0
2026-03-15,CZ3063,PVG-CTU,B787,17,7.9,-0.75,-1.37,0,0
2026-03-26,CZ3016,PVG-WUH,A320,8,9.4,1.77,0.65,0,0
2026-08-16,CZ3031,PVG-SZX,A330,9,9.7,-0.98,-0.96,0,0
2026-03-12,CZ3097,PVG-CSX,B787,19,,0.54,1.39,1,0
2026-07-13,CZ3063,PVG-HGH,A330,9,9.0,0.59,1.68,0,0
2025-07-18,CZ3031,PVG-CAN,A330,11,8.6,-0.05,-0.3,0,0
2025-10-08,CZ3028,PVG-TSN,A320,6,8.7,-1.45,-1.9,0,0
2025-04-07,CZ3117,PVG-PEK,A320,9,9.8,1.07,0.95,0,0
2025-03-27,CZ3024,PVG-PEK,A320,17,12.2,-0.34,1.63,0,0
2024-10-22,CZ3043,PVG-XIY,A320,17,6.0,0.56,-1.09,0,0
2024-09-09,CZ3016,PVG-XIY,B787,8,4.9,-0.54,-0.62,0,0
2026-01-09,CZ3094,PVG-CSX,A321,8,7.5,-1.23,-0.78,0,0
2024-12-31,CZ3020,PVG-CKG,A321,12,6.6,-0.25,0.67,0,0
2026-07-11,CZ3044,PVG-CKG,A321,17,7.5,-0.91,-1.5,0,0
2025-05-28,CZ3090,PVG-WUH,A330,13,8.1,-0.28,0.55,0,0
2024-09-06,CZ3045,PVG-XIY,A330,12,7.3,1.18,0.04,0,0
2025-07-16,CZ3066,PVG-HGH,B737,16,5.2,0.68,-0.6,0,0
2024-09-11,CZ3007,PVG-TSN,A330,18,7.7,2.26,3.0,24,1
2026-01-26,CZ3095,PVG-WUH,A320,7,6.3,0.85,-0.55,0,0
2025-12-16,CZ3045,PVG-XIY,A321,12,7.4,-0.3,-1.31,0,0
2025-03-24,CZ3016,PVG-CKG,A320,12,9.2,-1.39,-2.75,0,0
2025-02-25,CZ3068,PVG-CKG,A330,13,10.5,0.98,-0.39,0,0
2025-08-26,CZ3080,PVG-NKG,A330,12,6.0,0.27,1.27,0,0
2026-08-06,CZ3106,PVG-CTU,B787,11,8.0,-0.51,0.59,4,0
2026-07-26,CZ3014,PVG-WUH,A330,10,6.7,-1.47,-1.87,0,0
2026-05-20,CZ3016,PVG-CAN,A330,14,6.3,1.45,1.21,0,0
2026-08-27,CZ3035,PVG-TSN,A330,15,6.2,-0.07,-1.15,0,0
2025-05-15,CZ3036,PVG-KMG,B737,9,10.8,-0.22,-0.36,0,0
2025-04-22,CZ3104,PVG-CTU,A320,10,8.4,-1.86,-3.0,0,0
2026-02-06,CZ3014,PVG-CSX,A321,12,8.2,-2.38,-3.0,2,0
2025-12-10,CZ3111,PVG-CSX,B737,6,7.6,-0.44,-0.18,0,0
2026-08-14,CZ3052,PVG-HGH,A320,14,7.7,-0.3,0.61,0,0
2025-11-24,CZ3081,PVG-KMG,B737,19,7.2,0.41,2.64,0,0
2024-11-20,CZ3065,PVG-TSN,A330,13,6.3,0.57,2.02,0,0
2025-12-14,CZ3037,PVG-PEK,A320,11,5.8,0.89,1.47,40,1
2024-11-22,CZ3093,PVG-KMG,A320,11,5.8,0.53,0.55,5,0
2026-02-21,CZ3020,PVG-PEK,B787,6,7.5,-0.48,-1.34,0,0
2025-02-07,CZ3058,PVG-HGH,B787,7,7.3,0.01,0.36,0,0
2025-12-18,CZ3096,PVG-CTU,B737,18,7.4,-0.66,-1.79,0,0
2026-06-24,CZ3105,PVG-CAN,B787,11,6.8,-0.57,-0.29,32,1
2025-04-12,CZ3116,PVG-NKG,B787,15,,-1.28,-2.71,0,0
2026-06-18,CZ3028,PVG-HGH,B787,20,11.3,-1.19,-1.32,0,0
2025-06-20,CZ3104,PVG-NKG,A320,20,8.9,1.11,0.36,0,0
2024-09-21,CZ3050,PVG-TSN,B787,16,9.5,0.67,2.38,18,1
2025-07-12,CZ3058,PVG-HGH,A330,18,8.1,-0.05,1.16,0,0
2024-09-25,CZ3039,PVG-CAN,B787,14,,-0.8,-0.23,24,1
2025-04-11,CZ3072,PVG-WUH,B787,16,11.5,-0.01,2.0,0,0
2025-02-22,CZ3075,PVG-XIY,A321,9,7.4,0.63,1.71,0,0
2026-01-11,CZ3099,PVG-CTU,A320,18,4.7,1.94,2.49,2,0
2026-08-21,CZ3055,PVG-KMG,A330,11,6.4,-0.16,-1.91,0,0
2024-12-05,CZ3040,PVG-CTU,B737,20,7.3,-0.97,-0.57,0,0
2026-01-08,CZ3065,PVG-CKG,B787,15,,-0.98,-0.69,0,0
2025-03-22,CZ3090,PVG-KMG,B737,8,7.6,-1.07,-0.2,0,0
2025-11-20,CZ3071,PVG-CSX,B737,8,7.2,0.42,1.19,0,0
2026-01-31,CZ3104,PVG-WUH,B787,14,7.6,-0.41,-0.08,0,0
2024-12-16,CZ3056,PVG-TSN,A320,16,6.9,2.37,1.73,0,0
2026-06-29,CZ3002,PVG-PEK,A330,16,10.8,1.0,1.94,0,0
2025-06-21,CZ3093,PVG-WUH,A321,9,6.2,-0.22,0.4,0,0
2024-10-30,CZ3024,PVG-XIY,A330,11,7.1,1.28,2.28,0,0
2024-12-30,CZ3034,PVG-XIY,A320,14,7.1,0.2,0.01,0,0
2025-11-23,CZ3020,PVG-SZX,A330,19,4.9,-0.3,-0.21,22,1
2026-05-17,CZ3096,PVG-TSN,A320,16,6.7,0.49,-0.22,0,0
2026-07-13,CZ3078,PVG-XIY,A330,20,5.5,1.2,0.7,0,0
2026-03-13,CZ3015,PVG-SZX,A330,10,9.2,0.11,-1.41,0,0
2024-10-01,CZ3037,PVG-KMG,B787,6,7.9,0.49,0.76,0,0
2024-10-13,CZ3039,PVG-XIY,B787,10,6.3,-2.13,-2.26,0,0
2026-08-26,CZ3119,PVG-PEK,B787,13,8.4,0.86,-0.7,0,0
2025-02-24,CZ3110,PVG-CSX,B737,18,4.1,0.68,2.11,23,1
2025-01-26,CZ3065,PVG-PEK,A320,12,8.3,0.95,-0.24,0,0
2026-02-05,CZ3090,PVG-SZX,A330,7,5.1,0.04,-0.79,0,0
2025-06-30,CZ3034,PVG-NKG,A320,9,11.5,-1.3,-1.1,0,0
